Point Name,AP-TVI-UF INLET FLOWRATE SUM,AP-TVI-INLET FLOWRATE DEVIATION,TVI.PRISM.TVI_DCS_EQPT_COM-00GCB10CF101-XQ01,TVI.PRISM.TVI_DCS_EQPT_COM-00GCB16CP101-XQ01,TVI.PRISM.TVI_DCS_EQPT_COM-00GCB17CP101-XQ01,TVI.PRISM.TVI_DCS_EQPT_COM-00GCB18CP101-XQ01,TVI.PRISM.TVI_DCS_EQPT_COM-00GCB20CP101-XQ01,TVI.PRISM.TVI_DCS_EQPT_COM-00GCB21CP101-XQ01,TVI.PRISM.TVI_DCS_EQPT_COM-00GCB21CF101-XQ01,TVI.PRISM.TVI_DCS_EQPT_COM-00GCB22CP101-XQ01,TVI.PRISM.TVI_DCS_EQPT_COM-00GCB22CF101-XQ01,TVI.PRISM.TVI_DCS_EQPT_COM-00GCB23CP101-XQ01,TVI.PRISM.TVI_DCS_EQPT_COM-00GCB23CF101-XQ01,TVI.PRISM.TVI_DCS_EQPT_COM-00GCB25CQ101-XQ01,TVI.PRISM.TVI_DCS_EQPT_COM-00GBL11CL101-XQ01
2025-06-30 01:15:52,198.884765,-0.592134999999985,199.4769,0.11781015,0.13422813,0.09086781,2.580886,0.09870969,96.97882,0.88260496,101.905945,2.0,0.0,0.0110725,3579.9888
2025-06-30 01:54:52,187.06764875,-0.540311250000002,187.60796,0.12860906,0.14652047,0.10388203,2.7198713,2.0,0.00759375,0.95215935,93.5359,0.10607312,93.524155,0.012844062,3574.9077
2025-06-30 02:46:52,197.034630625,-0.807069374999998,197.8417,0.14158125,0.15901296,0.11496,2.8238869,0.12413875,92.940025,2.0,0.037265625,0.0,104.05734,0.012923437,3524.415
2025-06-30 03:27:52,147.31713375,0.56689375000002,146.75024,0.084822185,0.086361244,0.032779843,1.1374265,0.0,70.78015,1.4961631,0.04359375,0.0,76.49339,0.01153125,4206.6895
